 total          140  coefficients
 reading pd096.td.14+_1.fit                                                mass=          96
    error 2   190.000**********   955.556%
    error 3  -166.472  -166.472     0.000%
 reading pd096.td.20+_1.fit                                                mass=          96
    error 2   190.000**********   955.556%
    error 3  -165.533  -165.533    -0.000%
 reading ag097.td.09+_1.fit                                                mass=          97
    error 2   210.000**********  1005.263%
    error 3  -173.317  -173.317    -0.000%
 reading ag097.td.07+_1.fit                                                mass=          97
    error 2   210.000**********  1005.264%
    error 3  -171.427  -171.426     0.000%
 reading ag097.td.13+_1.fit                                                mass=          97
    error 2   210.000**********  1005.263%
    error 3  -170.488  -170.488    -0.000%
 reading ag097.td.11+_1.fit                                                mass=          97
    error 2   210.000**********  1005.263%
    error 3  -170.195  -170.195    -0.000%
 reading ag097.td.09+_2.fit                                                mass=          97
    error 2   210.000**********  1005.263%
    error 3  -169.794  -169.794     0.000%
 reading ag097.td.15+_1.fit                                                mass=          97
    error 2   210.000**********  1005.263%
    error 3  -169.252  -169.252     0.000%
 reading ag097.td.17+_1.fit                                                mass=          97
    error 2   210.000**********  1005.264%
    error 3  -169.258  -169.258     0.000%
 reading ag097.td.21+_1.fit                                                mass=          97
    error 2   210.000**********  1005.263%
    error 3  -168.815  -168.815     0.000%
 reading cd098.td.00+_1.fit                                                mass=          98
    error 2   231.000**********  1055.000%
    error 3  -177.835  -177.835    -0.000%
 reading cd098.td.04+_1.fit                                                mass=          98
    error 2   231.000**********  1055.000%
    error 3  -174.781  -174.781    -0.000%
 reading cd098.td.08+_1.fit                                                mass=          98
    error 2   231.000**********  1055.000%
    error 3  -173.681  -173.681     0.000%
 reading cd098.td.12+_1.fit                                                mass=          98
    error 2   231.000**********  1055.000%
    error 3  -173.331  -173.331    -0.000%
 reading cd098.td.16+_1.fit                                                mass=          98
    error 2   231.000**********  1055.000%
    error 3  -173.148  -173.148    -0.000%
 reading cd098.td.10-_1.fit                                                mass=          98
    error 2   231.000**********  1055.002%
    error 3  -173.535  -173.535    -0.000%
 reading in099.td.09+_1.fit                                                mass=          99
    error 2   253.000**********  1104.762%
    error 3  -177.054  -177.053     0.000%
 reading in099.td.01-_1.fit                                                mass=          99
    error 2   253.000**********  1104.762%
    error 3  -176.789  -176.789     0.000%
 reading in099.td.03-_1.fit                                                mass=          99
    error 2   253.000**********  1104.762%
    error 3  -175.892  -175.892     0.000%
 reading in099.td.05-_1.fit                                                mass=          99
    error 2   253.000**********  1104.762%
    error 3  -175.073  -175.073    -0.000%
 reading sn100.td.00+_1.fit                                                mass=         100
    error 2   276.000**********  1154.545%
    error 3  -180.403  -180.403    -0.000%
  specified data ('dummy' is neglected)         202
    exists             202
      active             202
      inactive             0
    lost                 0
      active               0
      inactive             0
  dummy data                                        0
 ----- eigenvalues ----
   1      3.0557D-01
   2      4.9935D-01
   3      1.0005D+00
   4      1.2391D+00
   5      1.7547D+00
   6      2.0682D+00
   7      2.1170D+00
   8      3.1578D+00
   9      3.4105D+00
  10      3.6259D+00
  11      4.0366D+00
  12      6.1124D+00
  13      7.4507D+00
  14      7.8050D+00
  15      8.9704D+00
  16      1.0001D+01
  17      1.3993D+01
  18      1.6125D+01
  19      1.9387D+01
  20      2.3227D+01
  21      2.3471D+01
  22      2.7319D+01
  23      3.0459D+01
  24      3.2888D+01
  25      3.9806D+01
  26      4.4684D+01
  27      4.6742D+01
  28      5.3834D+01
  29      6.1521D+01
  30      7.2537D+01
  31      7.9530D+01
  32      8.0824D+01
  33      8.3419D+01
  34      9.3706D+01
  35      1.0375D+02
  36      1.1987D+02
  37      1.3459D+02
  38      1.7788D+02
  39      1.8984D+02
  40      2.1141D+02
  41      2.4783D+02
  42      2.6306D+02
  43      3.0188D+02
  44      3.3420D+02
  45      4.0032D+02
  46      4.2884D+02
  47      4.8550D+02
  48      5.3012D+02
  49      6.6341D+02
  50      6.9765D+02
  51      7.6413D+02
  52      9.8340D+02
  53      9.9537D+02
  54      1.1865D+03
  55      1.3806D+03
  56      1.4922D+03
  57      1.7837D+03
  58      1.9880D+03
  59      3.4908D+03
  60      4.0792D+03
  61      4.6878D+03
  62      6.7101D+03
  63      7.1460D+03
  64      1.3137D+04
  65      2.3530D+04
  66      3.5682D+04
  67      1.0466D+05
  68      1.3269D+05
  69      9.2903D+05
**** linear combination  ( varied :   35) ****
 no. v/f     d           c       y(start)    y(fit)    diff      (%)
   1 0  3.0557D-01  7.6367D-01   -1.0115    2.4992   -3.5107     347. 45. v114421 22. v114401  5. v111101  5. v141421  3. v114441  3. v444401
   2 0  4.9935D-01 -8.6275D-01    0.3745   -1.7278    2.1022     561. 31. v114441 11. v141461 10. v141451  9. v114421  6. v141431  5. v124441
   3 0  1.0005D+00 -3.3305D-01   -0.7284   -0.3329   -0.3955      54. 30. v122311 19. v124421  5. v124441  4. v141441  4. v121221  4. v224421
   4 0  1.2391D+00  2.4064D+00    0.3312    1.9420   -1.6108    -486. 37. v124421 10. v122311  8. v141451  6. v121321  5. v114441  3. v141441
   5 0  1.7547D+00  9.5485D-01   -0.2173    0.5442   -0.7614     350. 18. v223301 15. v124441 14. v122311  7. v222201  4. v141441  4. v234421
   6 0  2.0682D+00 -1.9592D+00    0.1963   -0.9473    1.1436     582. 10. v114401  8. v121331  7. v141431  7. v222321  6. v112321  6. v224401
   7 0  2.1170D+00  7.7413D+00    1.0687    3.6567   -2.5880    -242. 27. v114441 24. v141461 10. v141471  4. v142461  4. v223301  3. v141441
   8 0  3.1578D+00  1.6343D+00   -0.4281    0.5175   -0.9457     221. 17. v223301 16. v141441 12. v141431  9. v124421  9. v224401  8. v141451
   9 0  3.4105D+00 -6.0604D+00    0.0481   -1.7770    1.8251    3792. 13. v224401 10. v222201  8. v122321  8. v141431  8. v112321  6. v132221
  10 0  3.6259D+00  5.9822D-01    0.2495    0.1650    0.0845      34. 37. v234421 18. v134421  5. v224401  4. v131321  3. v111321  3. v222321
  11 0  4.0366D+00  6.2915D+00    0.9925    1.5586   -0.5661     -57. 11. v223301 10. v141431  8. v234421  8. v222201  5. v124441  5. v224401
  12 0  6.1124D+00  1.8486D+00    0.4302    0.3024    0.1278      30. 10. v122311 10. v121331  7. v141451  7. v121321  7. v132221  5. v124421
  13 0  7.4507D+00  4.6605D+00    0.3998    0.6255   -0.2257     -56. 27. v111321 10. v224401  7. v121321  6. v111121  4. v141421  4. v224421
  14 0  7.8050D+00 -1.8619D+01   -2.0586   -2.3856    0.3270     -16. 29. v224421  5. v141471  5. v142451  5. v134421  5. v111321  4. v143441
  15 0  8.9704D+00  4.8524D+00    0.4357    0.5409   -0.1052     -24. 20. v141421 15. v143441  6. v224421  4. v142431  4. v141441  4. v142461
  16 0  1.0001D+01 -5.8870D+00    0.2831   -0.5886    0.8717     308. 11. v141451  8. v124441  8. v141431  6. v122221  6. v222201  5. v242451
  17 0  1.3993D+01 -5.0097D+00    0.3990   -0.3580    0.7570     190. 16. v141471 10. v141451  9. v124441  8. v242441  7. v243441  6. v224421
  18 0  1.6125D+01 -1.4521D+01   -1.2085   -0.9005   -0.3080      25. 10. v143441  6. v242431  6. v243441  5. v121221  5. v224421  5. v334401
  19 0  1.9387D+01 -3.6506D+01   -1.8384   -1.8831    0.0447      -2. 17. v141421  7. v143441  6. v121221  6. e4       5. v121231  5. v142431
  20 0  2.3227D+01  2.6674D+01    1.3383    1.1484    0.1899      14.  9. v333301  8. v222221  8. v222201  7. v122221  6. v232321  5. v143441
  21 0  2.3471D+01 -4.3597D+01   -2.2434   -1.8575   -0.3859      17. 11. v121221 10. v242451  9. v143441  4. v122221  4. v142451  4. v124441
  22 0  2.7319D+01  4.4900D+01    1.3329    1.6436   -0.3106     -23. 14. v141421 11. v242431  8. v142451  6. v132221  5. v232311  5. v141431
  23 0  3.0459D+01 -5.5220D+01   -1.9271   -1.8130   -0.1142       6. 12. v143451  8. v334401  8. v143441  8. v134421  8. v242451  4. v234421
  24 0  3.2888D+01 -2.7487D+01   -1.1267   -0.8358   -0.2909      26. 21. v242441  9. v242431  6. v142441  5. v141421  5. v121331  4. v121221
  25 0  3.9806D+01  2.9553D+00    0.2441    0.0742    0.1698      70. 10. v121331  9. v143451  8. v132221  7. v121211  6. v141421  5. v243441
  26 0  4.4684D+01  1.0341D+02    2.0707    2.3144   -0.2436     -12. 13. v232311 11. v333301 10. v242461  8. v121331  8. v113301  6. v242441
  27 0  4.6742D+01  1.2164D+02    2.4150    2.6025   -0.1875      -8. 14. v112321 13. v111221 10. v222201  8. v112221  6. v121321  5. v111121
  28 0  5.3834D+01  1.4623D+02    2.7817    2.7164    0.0653       2. 20. e4       8. v243441  7. v142431  7. v243451  6. v142441  5. v142451
  29 0  6.1521D+01 -1.5864D+02   -2.4484   -2.5786    0.1302      -5. 10. v113301  9. v143451  9. v333301  7. v142441  6. v243441  5. v141441
  30 0  7.2537D+01 -3.4257D+01   -0.4205   -0.4723    0.0518     -12. 16. v222321  9. v112221  8. v142461  7. v142451  6. v121321  5. v142431
  31 0  7.9530D+01  3.9913D+01    0.7122    0.5019    0.2104      30. 13. v222321  8. v142461  8. v113301  7. v121231  7. v121321  6. v122221
  32 0  8.0824D+01 -1.3117D+02   -1.4412   -1.6229    0.1817     -13. 34. v232311 11. v232321  8. v243451  5. v142431  3. v131321  3. v131331
  33 0  8.3419D+01 -8.5129D+01   -1.1768   -1.0205   -0.1563      13. 21. v121211 15. v131321 10. v132321  8. v131331  5. v111121  5. v232311
  34 0  9.3706D+01 -1.2229D+02   -1.3787   -1.3050   -0.0736       5. 14. v121231  9. v112321  8. v112221  5. v121321  5. v131331  5. v113301
  35 1  1.0375D+02  1.7482D+02    1.6823    1.6849   -0.0026      -0. 25. v131321 19. v121211  7. v131331  7. v132321  5. v121221  5. v121331
  36 1  1.1987D+02 -2.6892D+02   -2.1551   -2.2434    0.0883      -4. 25. v142441 11. v142451  7. v242431  7. v142431  6. v242451  5. v242441
  37 1  1.3459D+02  2.7605D+02    2.3440    2.0510    0.2930      13. 12. v143451 12. v334401  7. v134421  6. v333301  4. v234421  4. v444401
  38 1  1.7788D+02  8.1042D+02    4.7428    4.5560    0.1868       4. 10. v142431  9. v142441  7. v141431  7. e4       6. v141441  4. v142451
  39 1  1.8984D+02 -6.1102D+02   -3.2742   -3.2186   -0.0557       2.  9. v134421  8. v234421  8. v111241  6. e4       6. v333301  5. v122221
  40 1  2.1141D+02 -8.1346D+01    0.3385   -0.3848    0.7232     214. 11. v121331 11. v112201 11. v111221 10. v121321  5. v111101  4. v243441
  41 1  2.4783D+02  4.1427D+02    1.2937    1.6716   -0.3779     -29. 14. v232321  9. v242431  8. v142431  6. v142451  5. v112321  5. v243441
  42 1  2.6306D+02 -9.4766D+02   -3.8526   -3.6024   -0.2502       6. 28. v111241 11. v111221 10. v122221  9. v111121  4. e3       4. v232321
  43 1  3.0188D+02 -7.1158D+02   -2.2768   -2.3571    0.0803      -4. 13. v243441 11. v243451  9. v111241  8. v112221  5. v132221  4. v131331
  44 1  3.3420D+02 -1.9921D+03   -5.9102   -5.9607    0.0505      -1. 35. e3      21. v243451  4. v142441  4. v142431  4. e2       3. v131331
  45 1  4.0032D+02 -5.5845D+01   -0.3337   -0.1395   -0.1942      58. 30. v111101 10. v112221 10. v111221  7. v111241  4. v224401  3. v114401
  46 1  4.2884D+02  3.0682D+02    0.6218    0.7155   -0.0936     -15. 14. v111121 13. v122221 11. v111321 10. v132221  9. v222321  8. v111141
  47 1  4.8550D+02 -2.8973D+03   -5.9963   -5.9677   -0.0286       0. 24. e3       8. v112221  7. v121241  6. v243451  6. v112201  5. v132321
  48 1  5.3012D+02 -1.5323D+03   -2.7730   -2.8905    0.1175      -4. 22. v122321 20. v111221  7. v111241  5. v132221  4. v222201  3. v142431
  49 1  6.6341D+02 -2.7667D+03   -4.1043   -4.1704    0.0661      -2. 16. e2      10. v243441  9. v143451  9. v444421  8. v444441  6. v143441
  50 1  6.9765D+02  9.7148D+02    1.4382    1.3925    0.0457       3. 43. v132321  5. v222221  3. v131321  3. v111241  3. v232311  3. v142451
  51 1  7.6413D+02 -2.3016D+03   -2.8469   -3.0120    0.1651      -6. 35. v444441 23. v444461  8. v444421  5. e2       4. v343441  3. v124441
  52 1  9.8340D+02 -5.6289D+03   -5.2114   -5.7239    0.5126     -10. 18. v142461  9. v242461  9. v444441  8. v343451  8. v343441  7. v242451
  53 1  9.9537D+02 -8.4076D+03   -8.4795   -8.4466   -0.0328       0. 20. e2       9. v343441  7. v121221  7. v111241  7. v111141  4. v111101
  54 1  1.1865D+03  5.4898D+03    4.4502    4.6269   -0.1767      -4. 19. v343441 14. v343451  6. v222221  5. v111101  5. v444481  4. v122321
  55 1  1.3806D+03  4.3047D+02    0.3397    0.3118    0.0279       8. 15. v222221  6. v121241  6. v343451  5. v142461  5. v242461  5. v242451
  56 1  1.4922D+03  5.3702D+03    3.3241    3.5989   -0.2748      -8. 21. e1      11. v111121  8. v121241  8. v444461  4. v142461  3. v132321
  57 1  1.7837D+03 -3.5310D+03   -1.5499   -1.9796    0.4297     -28. 32. v444461 16. v444421 14. v444481  9. e1       2. v111121  2. v124421
  58 1  1.9880D+03 -3.0412D+03   -1.3027   -1.5298    0.2271     -17. 17. v444401 15. v113301 11. v333301  7. v334401  6. v223301  6. v444421
  59 1  3.4908D+03  2.7580D+04    7.8448    7.9008   -0.0561      -1. 23. v444481 15. v444421  9. v444441  8. e1       4. v334401  4. v343441
  60 1  4.0792D+03 -4.4374D+04  -11.3740  -10.8781   -0.4959       4. 16. e1      10. v444421  6. v112201  5. v444441  4. v334401  4. v132321
  61 1  4.6878D+03  1.2009D+04    2.8120    2.5618    0.2503       9. 20. v112201 18. v444401  6. v444481  5. v112321  5. v111101  3. v222201
  62 1  6.7101D+03 -1.2942D+04   -2.1844   -1.9287   -0.2557      12. 14. v242461  9. v141471  7. v242451  6. v121241  6. v141461  5. v242441
  63 1  7.1460D+03 -5.4488D+04   -7.5597   -7.6250    0.0653      -1. 24. v444481 16. v444461  6. v444441  6. v242461  5. e1       5. e4     
  64 1  1.3137D+04  3.4476D+04    2.7245    2.6244    0.1001       4. 25. v343451 14. v131331 13. v343441  9. v131321  5. v141471  4. v141461
  65 1  2.3530D+04  8.5966D+04    4.9962    3.6535    1.3427      27. 16. v114401 13. v444401 13. v334401 10. v224401  8. v112201  6. v113301
  66 1  3.5682D+04  5.1537D+04    1.5179    1.4444    0.0735       5. 24. v111141 14. v222221  8. e1       7. v121241  7. v111121  5. e2     
  67 1  1.0466D+05  6.0032D+05    5.8470    5.7360    0.1110       2. 15. v111141 10. v121241  8. e1       8. v444481  6. v121231  4. v111121
  68 1  1.3269D+05  1.1204D+05    1.0206    0.8444    0.1762      17. 22. v131331 17. v343451 15. v343441 11. v131321 11. v232321  4. v232311
  69 1  9.2903D+05  5.3443D+06    5.7440    5.7525   -0.0085      -0.  8. v141471  8. v111141  7. v121241  6. v141461  6. v242461  5. v444481
**** matrix elements ****
 no.     org.      fit     diff     (%)   parm.
   1 -14.8508 -14.8441   0.0067      -0.  eps( 1=( 1 1 3/2))
   2 -14.1949 -14.1266   0.0683      -0.  eps( 2=( 0 3 7/2))
   3 -13.3443 -13.3292   0.0151      -0.  eps( 3=( 1 1 1/2))
   4  -9.7485  -9.6414   0.1071      -1.  eps( 4=( 0 4 9/2))
   5   0.0000   0.0000   0.0000      NaN  eps( 5=( 2 4 9/2))
   6   0.0000   0.0000   0.0000      NaN  eps( 6=( 2 4 9/2))
   7   0.0000   0.0000   0.0000      NaN  eps( 7=( 2 4 9/2))
   8   0.0000   0.0000   0.0000      NaN  v( 1 1 1 1; 1 0)  
   9   0.0000   0.0000   0.0000      NaN  v( 1 1 1 1; 3 0)  
  10   0.0000   0.0000   0.0000      NaN  v( 1 1 1 1; 5 0)  
  11   0.0000   0.0000   0.0000      NaN  v( 1 1 2 1; 1 0)  
  12   0.0000   0.0000   0.0000      NaN  v( 1 1 2 1; 3 0)  
  13   0.0000   0.0000   0.0000      NaN  v( 1 1 3 1; 3 0)  
  14   0.0000   0.0000   0.0000      NaN  v( 1 1 2 2; 1 0)  
  15   0.0000   0.0000   0.0000      NaN  v( 1 1 2 2; 3 0)  
  16   0.0000   0.0000   0.0000      NaN  v( 1 1 3 2; 1 0)  
  17   0.0000   0.0000   0.0000      NaN  v( 1 1 3 3; 1 0)  
  18   0.0000   0.0000   0.0000      NaN  v( 1 1 4 4; 1 0)  
  19   0.0000   0.0000   0.0000      NaN  v( 1 1 4 4; 3 0)  
  20   0.0000   0.0000   0.0000      NaN  v( 1 1 4 4; 5 0)  
  21   0.0000   0.0000   0.0000      NaN  v( 2 1 2 1; 1 0)  
  22   0.0000   0.0000   0.0000      NaN  v( 2 1 2 1; 2 0)  
  23   0.0000   0.0000   0.0000      NaN  v( 2 1 2 1; 3 0)  
  24   0.0000   0.0000   0.0000      NaN  v( 2 1 2 1; 4 0)  
  25   0.0000   0.0000   0.0000      NaN  v( 2 1 3 1; 2 0)  
  26   0.0000   0.0000   0.0000      NaN  v( 2 1 3 1; 3 0)  
  27   0.0000   0.0000   0.0000      NaN  v( 2 1 2 2; 1 0)  
  28   0.0000   0.0000   0.0000      NaN  v( 2 1 2 2; 3 0)  
  29   0.0000   0.0000   0.0000      NaN  v( 2 1 3 2; 1 0)  
  30   0.0000   0.0000   0.0000      NaN  v( 2 1 3 2; 2 0)  
  31   0.0000   0.0000   0.0000      NaN  v( 2 1 3 3; 1 0)  
  32   0.0000   0.0000   0.0000      NaN  v( 2 1 4 4; 1 0)  
  33   0.0000   0.0000   0.0000      NaN  v( 2 1 4 4; 3 0)  
  34   0.0000   0.0000   0.0000      NaN  v( 3 1 3 1; 2 0)  
  35   0.0000   0.0000   0.0000      NaN  v( 3 1 3 1; 3 0)  
  36   0.0000   0.0000   0.0000      NaN  v( 3 1 2 2; 3 0)  
  37   0.0000   0.0000   0.0000      NaN  v( 3 1 3 2; 2 0)  
  38   0.0000   0.0000   0.0000      NaN  v( 3 1 4 4; 3 0)  
  39   0.0000   0.0000   0.0000      NaN  v( 4 1 4 1; 2 0)  
  40   0.0000   0.0000   0.0000      NaN  v( 4 1 4 1; 3 0)  
  41   0.0000   0.0000   0.0000      NaN  v( 4 1 4 1; 4 0)  
  42   0.0000   0.0000   0.0000      NaN  v( 4 1 4 1; 5 0)  
  43   0.0000   0.0000   0.0000      NaN  v( 4 1 4 1; 6 0)  
  44   0.0000   0.0000   0.0000      NaN  v( 4 1 4 1; 7 0)  
  45   0.0000   0.0000   0.0000      NaN  v( 4 1 4 2; 3 0)  
  46   0.0000   0.0000   0.0000      NaN  v( 4 1 4 2; 4 0)  
  47   0.0000   0.0000   0.0000      NaN  v( 4 1 4 2; 5 0)  
  48   0.0000   0.0000   0.0000      NaN  v( 4 1 4 2; 6 0)  
  49   0.0000   0.0000   0.0000      NaN  v( 4 1 4 3; 4 0)  
  50   0.0000   0.0000   0.0000      NaN  v( 4 1 4 3; 5 0)  
  51   0.0000   0.0000   0.0000      NaN  v( 2 2 2 2; 1 0)  
  52   0.0000   0.0000   0.0000      NaN  v( 2 2 2 2; 3 0)  
  53   0.0000   0.0000   0.0000      NaN  v( 2 2 3 2; 1 0)  
  54   0.0000   0.0000   0.0000      NaN  v( 2 2 3 3; 1 0)  
  55   0.0000   0.0000   0.0000      NaN  v( 2 2 4 4; 1 0)  
  56   0.0000   0.0000   0.0000      NaN  v( 2 2 4 4; 3 0)  
  57   0.0000   0.0000   0.0000      NaN  v( 3 2 3 2; 1 0)  
  58   0.0000   0.0000   0.0000      NaN  v( 3 2 3 2; 2 0)  
  59   0.0000   0.0000   0.0000      NaN  v( 3 2 3 3; 1 0)  
  60   0.0000   0.0000   0.0000      NaN  v( 3 2 4 4; 1 0)  
  61   0.0000   0.0000   0.0000      NaN  v( 4 2 4 2; 3 0)  
  62   0.0000   0.0000   0.0000      NaN  v( 4 2 4 2; 4 0)  
  63   0.0000   0.0000   0.0000      NaN  v( 4 2 4 2; 5 0)  
  64   0.0000   0.0000   0.0000      NaN  v( 4 2 4 2; 6 0)  
  65   0.0000   0.0000   0.0000      NaN  v( 4 2 4 3; 4 0)  
  66   0.0000   0.0000   0.0000      NaN  v( 4 2 4 3; 5 0)  
  67   0.0000   0.0000   0.0000      NaN  v( 3 3 3 3; 1 0)  
  68   0.0000   0.0000   0.0000      NaN  v( 3 3 4 4; 1 0)  
  69   0.0000   0.0000   0.0000      NaN  v( 4 3 4 3; 4 0)  
  70   0.0000   0.0000   0.0000      NaN  v( 4 3 4 3; 5 0)  
  71   0.0000   0.0000   0.0000      NaN  v( 4 4 4 4; 1 0)  
  72   0.0000   0.0000   0.0000      NaN  v( 4 4 4 4; 3 0)  
  73   0.0000   0.0000   0.0000      NaN  v( 4 4 4 4; 5 0)  
  74   0.0000   0.0000   0.0000      NaN  v( 4 4 4 4; 7 0)  
  75   0.0000   0.0000   0.0000      NaN  v( 4 4 4 4; 9 0)  
  76  -0.0980  -0.2067  -0.1087     111.  v( 1 1 1 1; 0 1)  
  77  -1.5080  -0.8678   0.6402     -42.  v( 1 1 2 2; 0 1)  
  78  -0.9750  -0.7318   0.2432     -25.  v( 1 1 3 3; 0 1)  
  79   3.0950   2.4351  -0.6599     -21.  v( 1 1 4 4; 0 1)  
  80  -0.1650   0.1145   0.2795    -169.  v( 2 2 2 2; 0 1)  
  81  -1.3650  -1.0376   0.3274     -24.  v( 2 2 3 3; 0 1)  
  82   1.7590   1.0034  -0.7556     -43.  v( 2 2 4 4; 0 1)  
  83   0.4790   0.5429   0.0639      13.  v( 3 3 3 3; 0 1)  
  84   1.2160   0.7589  -0.4571     -38.  v( 3 3 4 4; 0 1)  
  85  -1.5240  -0.5492   0.9748     -64.  v( 4 4 4 4; 0 1)  
  86   0.7970   0.8296   0.0326       4.  v( 1 2 1 2; 1 1)  
  87   0.1340   0.1021  -0.0319     -24.  v( 1 2 2 3; 1 1)  
  88   0.7610   0.6828  -0.0782     -10.  v( 2 3 2 3; 1 1)  
  89   0.3580   0.4007   0.0427      12.  v( 1 1 1 1; 2 1)  
  90   0.0310  -0.2650  -0.2960    -955.  v( 1 1 1 2; 2 1)  
  91  -0.4340  -0.3456   0.0884     -20.  v( 1 1 1 3; 2 1)  
  92  -0.2830  -0.2631   0.0199      -7.  v( 1 1 2 2; 2 1)  
  93  -0.5600  -0.4604   0.0996     -18.  v( 1 1 2 3; 2 1)  
  94   0.5790   0.5412  -0.0378      -7.  v( 1 1 4 4; 2 1)  
  95   0.8980   1.0486   0.1506      17.  v( 1 2 1 2; 2 1)  
  96   0.0430   0.2069   0.1639     381.  v( 1 2 1 3; 2 1)  
  97   0.1250   0.2535   0.1285     103.  v( 1 2 2 2; 2 1)  
  98   0.4380   0.5297   0.0917      21.  v( 1 2 2 3; 2 1)  
  99  -0.6730  -0.6338   0.0392      -6.  v( 1 2 4 4; 2 1)  
 100   0.2470   0.2174  -0.0296     -12.  v( 1 3 1 3; 2 1)  
 101  -0.0280   0.0948   0.1228    -439.  v( 1 3 2 2; 2 1)  
 102  -0.4490  -0.4860  -0.0370       8.  v( 1 3 2 3; 2 1)  
 103   0.8510   0.6922  -0.1588     -19.  v( 1 3 4 4; 2 1)  
 104   0.0170   0.0519   0.0349     205.  v( 1 4 1 4; 2 1)  
 105   0.2640   0.2641   0.0001       0.  v( 2 2 2 2; 2 1)  
 106  -0.4900  -0.6149  -0.1249      25.  v( 2 2 2 3; 2 1)  
 107   0.6660   0.6450  -0.0210      -3.  v( 2 2 4 4; 2 1)  
 108   0.3040   0.1137  -0.1903     -63.  v( 2 3 2 3; 2 1)  
 109   0.4600   0.3851  -0.0749     -16.  v( 2 3 4 4; 2 1)  
 110  -0.4460  -0.0932   0.3528     -79.  v( 4 4 4 4; 2 1)  
 111   0.5900   0.8055   0.2155      37.  v( 1 2 1 2; 3 1)  
 112   0.1890  -0.1203  -0.3093    -164.  v( 1 2 1 3; 3 1)  
 113   1.0180   1.1052   0.0872       9.  v( 1 3 1 3; 3 1)  
 114   0.2410   0.2974   0.0564      23.  v( 1 4 1 4; 3 1)  
 115   0.1710   0.1430  -0.0280     -16.  v( 1 4 2 4; 3 1)  
 116  -0.4030  -0.4017   0.0013      -0.  v( 2 4 2 4; 3 1)  
 117   0.6970   0.6100  -0.0870     -12.  v( 1 1 1 1; 4 1)  
 118   0.2910   0.1252  -0.1658     -57.  v( 1 1 1 2; 4 1)  
 119   0.3320   0.2433  -0.0887     -27.  v( 1 1 4 4; 4 1)  
 120   0.5590   0.2528  -0.3062     -55.  v( 1 2 1 2; 4 1)  
 121  -0.7150  -0.8081  -0.0931      13.  v( 1 2 4 4; 4 1)  
 122   0.5650   0.5710   0.0060       1.  v( 1 4 1 4; 4 1)  
 123   0.1950  -0.0019  -0.1969    -101.  v( 1 4 2 4; 4 1)  
 124  -0.0210  -0.1160  -0.0950     452.  v( 1 4 3 4; 4 1)  
 125   0.5450   0.5539   0.0089       2.  v( 2 4 2 4; 4 1)  
 126  -0.0350  -0.1592  -0.1242     355.  v( 2 4 3 4; 4 1)  
 127   0.5760   0.5947   0.0187       3.  v( 3 4 3 4; 4 1)  
 128   0.1770   0.3390   0.1620      92.  v( 4 4 4 4; 4 1)  
 129   0.3750   0.2606  -0.1144     -31.  v( 1 4 1 4; 5 1)  
 130   0.0920   0.0500  -0.0420     -46.  v( 1 4 2 4; 5 1)  
 131  -0.2820  -0.4193  -0.1373      49.  v( 1 4 3 4; 5 1)  
 132   0.2070   0.0716  -0.1354     -65.  v( 2 4 2 4; 5 1)  
 133   0.4370   0.4405   0.0035       1.  v( 2 4 3 4; 5 1)  
 134   0.1050   0.0839  -0.0211     -20.  v( 3 4 3 4; 5 1)  
 135   0.6810   0.6153  -0.0657     -10.  v( 1 4 1 4; 6 1)  
 136   0.2430   0.4516   0.2086      86.  v( 1 4 2 4; 6 1)  
 137   0.9400   0.8860  -0.0540      -6.  v( 2 4 2 4; 6 1)  
 138   0.3730   0.4090   0.0360      10.  v( 4 4 4 4; 6 1)  
 139  -0.2030  -0.4253  -0.2223     110.  v( 1 4 1 4; 7 1)  
 140   0.5560   0.5655   0.0095       2.  v( 4 4 4 4; 8 1)  

 background-new tbme rms =    0.246
 r.m.s. value of 2bme  org    0.5084  fit    0.0191
 r.m.s. change of s.p.e.    0.0484
 r.m.s. change of m.e.      0.4182
